"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:29jtZGdgpE2lWm2mkIt6HS","Mess Is Mine","spotify:artist:10exVja0key0uqUkk6LJRT","Vance Joy","spotify:album:5S9b8euumqMhQbMk0zzQdH","Dream Your Life Away (Special Edition)","spotify:artist:10exVja0key0uqUkk6LJRT","Vance Joy","2014-09-09","https://i.scdn.co/image/ab67616d0000b273a9929deb093a6617d2493b03","1","2","223640","https://p.scdn.co/mp3-preview/c964a4a828ea3a02106c5f63cf8af390b8b2f69b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","spotify:user:","2022-07-08T10:00:00Z","folk-pop,modern rock,pop,pop rock","0.595","0.723","7","-8.256","1","0.0349","0.047","0.0286","0.0995","0.272","108.043","1","","Atlantic Records","C © 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States excluding Australia and New Zealand, P ℗ Tracks 4 & 6 2013, all other tracks 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States excluding Australia and New Zealand."
"spotify:track:21FzLpLN7S1XFePNSZHEFt","Wait","spotify:artist:4kYGAK2zu9EAomwj3hXkXy","JP Cooper","spotify:album:5aeJsnCNWuhCckk0yxFnlJ","Wait","spotify:artist:4kYGAK2zu9EAomwj3hXkXy","JP Cooper","2017-08-25","https://i.scdn.co/image/ab67616d0000b273b8c2170d2b69de21e2b01655","1","1","231533","","false","0","spotify:user:","2022-07-08T10:00:00Z","dance pop,neo mellow,pop,tropical house,uk pop","0.557","0.583","4","-8.056","1","0.0449","0.19","0","0.111","0.317","80.071","4","","Universal Music Group","C © 2017 Island Records, a division of Universal Music Operations Limited, P ℗ 2017 Island Records, a division of Universal Music Operations Limited"
"spotify:track:2FCckttvtgRkQHkeWHer6J","Love Like This","spotify:artist:2KjAo6wVc9d2WcxdxSArpV","RY X","spotify:album:4ZxgR8Pmmvdjy7J8fmTMLp","Love Like This","spotify:artist:2KjAo6wVc9d2WcxdxSArpV","RY X","2014-11-21","https://i.scdn.co/image/ab67616d0000b27396cd76b5b987aef5a5a0835a","1","1","250701","","false","0","spotify:user:","2022-07-08T10:00:00Z","indie folk","0.376","0.13","11","-14.972","1","0.0328","0.968","0.687","0.105","0.0586","125.97","4","","Transmodern","C 2014 Transmodern, P 2014 Transmodern"
"spotify:track:6jQrNF9HMOkCDw7b2qt24V","Rebekah","spotify:artist:2wnHlwpI5kZaXQRGq21UNN","Jack Vallier","spotify:album:0vHBJcj4fMbQVzpKmK5Gs3","Rebekah","spotify:artist:2wnHlwpI5kZaXQRGq21UNN","Jack Vallier","2017-02-24","https://i.scdn.co/image/ab67616d0000b273afa8deb529f465c72830d55c","1","1","200747","","false","0","spotify:user:","2022-07-08T10:00:00Z","uk pop","0.531","0.461","7","-11.176","0","0.0437","0.161","0.00000162","0.132","0.162","75.036","4","","Kayak Recordings","C 2017 Kayak Recordings, P 2017 Kayak Recordings"
"spotify:track:1K30xNMsgRVoMirGOTGrjF","Animals - Unplugged Version","spotify:artist:2VG4hPDzupCJX6q4sy1lRg","Chris Call","spotify:album:1vO6QFXCDlv1l1b8K6Fj84","Animals","spotify:artist:2VG4hPDzupCJX6q4sy1lRg","Chris Call","2015-01-20","https://i.scdn.co/image/ab67616d0000b273474284cd655b850dee90e410","1","1","230250","","false","0","spotify:user:","2022-07-08T10:00:00Z","channel pop,focus,viral pop","0.439","0.434","2","-8.346","0","0.184","0.784","0","0.104","0.258","42.581","4","","Unplugged Recordings","C 2015 Unplugged Recordings, P 2015 Unplugged Recordings"
"spotify:track:4VywXu6umkIQ2OS0m1I79y","Better Together","spotify:artist:3GBPw9NK25X1Wt2OUvOwY3","Jack Johnson","spotify:album:7tTc46dNdE6GGuiQsssWxo","In Between Dreams","spotify:artist:3GBPw9NK25X1Wt2OUvOwY3","Jack Johnson","2005-01-01","https://i.scdn.co/image/ab67616d0000b27306b42768ebe736eec21336ea","1","1","207680","","false","71","spotify:user:","2022-07-08T10:00:00Z","neo mellow","0.868","0.347","5","-9.529","1","0.0536","0.308","0.00002","0.11","0.659","110.059","4","","Jack Johnson","C © 2005 Jack Johnson, P ℗ 2005 Jack Johnson"
"spotify:track:5hJFhO9dvhJoDvUZZ9iWSw","Adorn","spotify:artist:360IAlyVv4PCEVjgyMZrxK","Miguel","spotify:album:4Rvzx3X6hcDb7nty1IzVP4","Kaleidoscope Dream (Deluxe Version)","spotify:artist:360IAlyVv4PCEVjgyMZrxK","Miguel","2012","https://i.scdn.co/image/ab67616d0000b27393bc52fe298b498ed5a806a4","1","1","193146","https://p.scdn.co/mp3-preview/91de8c966c9a2df2742f38345f3f528020ff74af?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","spotify:user:","2022-07-08T10:00:00Z","dance pop,pop,r&b,urban contemporary","0.625","0.576","11","-5.693","0","0.175","0.0543","0.0000407","0.187","0.235","179.063","4","","ByStorm Entertainment/RCA Records","P (P) 2013 RCA Records, a division of Sony Music Entertainment"
"spotify:track:0xKGPkn1RLsVifjDs4183v","Place We Were Made","spotify:artist:2RVvqRBon9NgaGXKfywDSs","Maisie Peters","spotify:album:1lFHYunIYd9r5R3dNVpTOT","Place We Were Made","spotify:artist:2RVvqRBon9NgaGXKfywDSs","Maisie Peters","2017-08-18","https://i.scdn.co/image/ab67616d0000b273e2f09dc1b458db4739288725","1","1","185274","https://p.scdn.co/mp3-preview/b3238d5ee946c15720f8287c8ee24166eeaa4d28?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","spotify:user:","2022-07-08T10:00:00Z","alt z,pop,uk pop","0.36","0.348","0","-9.107","1","0.0392","0.809","0","0.172","0.307","180.053","3","","Maisie Peters","C 2017 Maisie Peters, P 2017 Maisie Peters"
"spotify:track:52xQMyCABMvx7nSoPZXeSV","Song For A Friend","spotify:artist:6SKEuFZYhaTytrhtJjgnO2","Andreya Triana","spotify:album:5QSrxF1V37uujwGsZdYy4I","Song For A Friend","spotify:artist:6SKEuFZYhaTytrhtJjgnO2","Andreya Triana","2013-05-15","https://i.scdn.co/image/ab67616d0000b27334a7ed2039e77a5505622d2f","1","1","236478","https://p.scdn.co/mp3-preview/7989cd704d932c729334ab5aaec107b56f11ce69?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","spotify:user:","2022-07-08T10:00:00Z","british soul,neo soul,ninja","0.505","0.265","11","-7.692","1","0.0368","0.863","0","0.204","0.261","121.784","4","","Sing It Loud Records","C 2013 Sing It Loud Records, P 2013 Sing It Loud Records"
"spotify:track:7sapKrjDij2fpDVj0GxP66","She Will Be Loved","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","spotify:album:1Rv9WRKyYhFaGbuYDaQunN","Songs About Jane","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2002-06-25","https://i.scdn.co/image/ab67616d0000b27317b3850d758fff5a2301e537","1","4","257133","https://p.scdn.co/mp3-preview/6c6b5cb06e6b724f97288403195cd5b100f346ad?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","spotify:user:","2022-07-08T10:00:00Z","pop","0.706","0.713","0","-5.512","0","0.0301","0.0596","0","0.132","0.544","102.037","4","","Interscope Records*","C © 2007 A&M/Octone Records, P ℗ 2007 A&M/Octone Records"
"spotify:track:567EmmCbOtpEuaVC2zznU6","Dirty Old Town","spotify:artist:2VMxEtyyo7Jg3jmVDQPHwx","Craig Cardiff","spotify:album:6n3RGLF30GoCCubzH6WtVQ","Goodnight (Go Home) - CC010","spotify:artist:2VMxEtyyo7Jg3jmVDQPHwx","Craig Cardiff","2007-01-01","https://i.scdn.co/image/ab67616d0000b2735280650680d1671e8a237c24","1","4","246453","","false","0","spotify:user:","2022-07-08T10:00:00Z","canadian indie,canadian singer-songwriter,deep new americana,indie folk,indiecoustica,new americana","0.555","0.418","0","-12.7","1","0.0455","0.309","0.00119","0.237","0.328","159.764","4","","Maple Music/Partick Artists","C 2007 Maple Music/Partick Artists, P 2007 Craig Cardiff"
"spotify:track:0j2WBxWZnWti5TpSxjJvPb","Love on the Weekend","spotify:artist:0hEurMDQu99nJRq8pTxO14","John Mayer","spotify:album:5uBT48jKnO59Oylf08pJJA","Love on the Weekend","spotify:artist:0hEurMDQu99nJRq8pTxO14","John Mayer","2016-11-17","https://i.scdn.co/image/ab67616d0000b273c85ad249159a2fd913a612e6","1","1","212626","https://p.scdn.co/mp3-preview/5af0b000aa07a775137d019e824b3579c6608948?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","spotify:user:","2022-07-08T10:00:00Z","neo mellow,singer-songwriter","0.729","0.546","7","-9.305","1","0.0285","0.547","0.00287","0.0651","0.406","119.941","4","","Columbia","P (P) 2016 Columbia Records, a Division of Sony Music Entertainment"
"spotify:track:66zI1g4FK5NW5tW0VhMhZX","Ghost in the Wind","spotify:artist:2WX2uTcsvV5OnS0inACecP","Birdy","spotify:album:1611TWYLJNq6MOBLm0VM9v","Ghost in the Wind","spotify:artist:2WX2uTcsvV5OnS0inACecP","Birdy","2016-11-11","https://i.scdn.co/image/ab67616d0000b273809968e77fe3a26218da70c6","1","1","271053","","false","17","spotify:user:","2022-07-08T10:00:00Z","pop,uk pop","0.452","0.0915","6","-14.583","0","0.0504","0.962","0.00000115","0.113","0.202","116.405","4","","Masterworks","P (P) 2016 Jasmine van den Bogaerde, under exclusive license to Atlantic Records UK, A Warner Music Group Company"
"spotify:track:0vg4WnUWvze6pBOJDTq99k","You're Beautiful","spotify:artist:7KMqksf0UMdyA0UCf4R3ux","James Blunt","spotify:album:1ekaxA9Q5GzUPCepx4wzMF","Back to Bedlam","spotify:artist:7KMqksf0UMdyA0UCf4R3ux","James Blunt","2005-08-08","https://i.scdn.co/image/ab67616d0000b273105f043a4f470cf58cc01ccf","1","2","209493","https://p.scdn.co/mp3-preview/c1b3202e56f654dae7cd4f3348e087099778d8e5?cid=9950ac751e34487dbbe027c4fd7f8e99","true","76","spotify:user:","2022-07-08T10:00:00Z","neo mellow,pop,pop rock","0.675","0.479","0","-9.87","0","0.0278","0.633","0.0000176","0.088","0.454","81.998","4","","Custard/Atlantic","C © 2005 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States, P ℗ 2004 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:2Cj2XFOMBT8IrT0aapNTee","Heartbeat","spotify:artist:3zDRCqOhJXJfS2YWOEwGMC","Christopher","spotify:album:052xFq8blHwU5tv1kjeiak","Heartbeat","spotify:artist:3zDRCqOhJXJfS2YWOEwGMC","Christopher","2016-09-16","https://i.scdn.co/image/ab67616d0000b273e004fce52f94d859c6212d64","1","1","200373","https://p.scdn.co/mp3-preview/ba244c2b78cb1155848ef4311ece06958ee48456?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","spotify:user:","2022-07-08T10:00:00Z","australian pop,danish pop,uk pop","0.629","0.529","3","-7.657","1","0.0421","0.37","0.00000161","0.154","0.198","128.082","4","","Parlophone Denmark","C © 2016 Parlophone Music Denmark - a Warner Music Group Company, P ℗ 2016 Parlophone Music Denmark - a Warner Music Group Company"
"spotify:track:3ujyLkOjxjuxQT4mlDKug2","Just The Same","spotify:artist:0hDjKSKjl1DC7ovYTDJHe8","Bruno Major","spotify:album:55ZqVHRVgomLyKCk9xKTO9","Just The Same","spotify:artist:0hDjKSKjl1DC7ovYTDJHe8","Bruno Major","2017-02-24","https://i.scdn.co/image/ab67616d0000b273bbf239e4632c96d138e38b54","1","1","205029","","false","0","spotify:user:","2022-07-08T10:00:00Z","pop","0.426","0.295","5","-8.337","1","0.0764","0.637","0","0.0941","0.355","174.379","3","","Bruno Major","C 2017 Harbour, P 2017 Harbour"
"spotify:track:6mORGLOz79w6VsCRLWYYuK","The Night We Met","spotify:artist:6ltzsmQQbmdoHHbLZ4ZN25","Lord Huron","spotify:album:1SUC3BzNqa5Kna2bZAsAK8","Strange Trails","spotify:artist:6ltzsmQQbmdoHHbLZ4ZN25","Lord Huron","2015-04-06","https://i.scdn.co/image/ab67616d0000b273ee6611c95f868e465c98a0b2","1","14","208211","","false","6","spotify:user:","2022-07-08T10:00:00Z","indie folk,stomp and holler","0.443","0.369","9","-9.514","1","0.0441","0.969","0.277","0.638","0.0989","174.107","3","","Play It Again Sam","C 2015 IAMSOUND Records released under exclusive license to Play It Again Sam, P 2015 IAMSOUND Records released under exclusive license to Play It Again Sam"
"spotify:track:5whjxzYUc8eXlfrvlh9Y9B","Need You Now - Acoustic","spotify:artist:3QSQFmccmX81fWCUSPTS7y","Dean Lewis","spotify:album:13LpVxAm6NZ3uaCYgPwi2M","Need You Now (Acoustic)","spotify:artist:3QSQFmccmX81fWCUSPTS7y","Dean Lewis","2017-06-30","https://i.scdn.co/image/ab67616d0000b27385761a9772e3e328e9ab378d","1","1","203262","","false","0","spotify:user:","2022-07-08T10:00:00Z","australian pop,pop,uk pop","0.599","0.321","10","-9.001","1","0.0511","0.905","0","0.185","0.348","137.841","4","","Universal Music Group","C © 2017 Universal Music Australia Pty Ltd., P ℗ 2017 Universal Music Australia Pty Ltd."
"spotify:track:4SlGszCL8Kxamm9ngmA1tJ","Crowded Places","spotify:artist:2xe8IXgCTpwHE3eA9hTs4n","BANKS","spotify:album:3c9a69AoTI5cJJOMJBSucs","Crowded Places","spotify:artist:2xe8IXgCTpwHE3eA9hTs4n","BANKS","2017-04-07","https://i.scdn.co/image/ab67616d0000b27354dd7122468b7159304883e3","1","1","262259","","false","0","spotify:user:","2022-07-08T10:00:00Z","art pop,electropop,indie poptimism,pop,uk pop","0.55","0.348","0","-10.682","1","0.047","0.78","0","0.0999","0.15","65.973","4","","Universal Music Group","C © 2017 Harvest Records, P ℗ 2017 Harvest Records"
"spotify:track:5esPpmrM2AsyDVgOKzWQwU","Beyond","spotify:artist:3qnGvpP8Yth1AqSBMqON5x","Leon Bridges","spotify:album:0Nu4xhj7NxdUiL0eMy9yoQ","Beyond","spotify:artist:3qnGvpP8Yth1AqSBMqON5x","Leon Bridges","2018-04-20","https://i.scdn.co/image/ab67616d0000b2736daf9eb02baf2eccd0e9b970","1","1","240600","","false","0","spotify:user:","2022-07-08T10:00:00Z","modern blues","0.581","0.687","6","-5.4","1","0.105","0.229","0","0.109","0.187","76.014","4","","Columbia","P (P) 2018 LisaSawyer63, Inc. under license to Columbia Records, a Division of Sony Music Entertainment"
"spotify:track:5ug4vqGZ3eisGhY1IsziNX","Best Part of Me (feat. YEBBA)","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V, spotify:artist:1ooV8YZC1KbpEcrmI8WH0F","Ed Sheeran, Yebba","spotify:album:6Z5DhADmyybfKNdymaPLjB","Best Part of Me (feat. YEBBA)","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V, spotify:artist:1ooV8YZC1KbpEcrmI8WH0F","Ed Sheeran, Yebba","2019-07-05","https://i.scdn.co/image/ab67616d0000b273b10514798bce97e3dff3607e","1","1","243266","https://p.scdn.co/mp3-preview/7bea732a2b7e7440c10cb6c7e60a1d31cc2ef63d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","spotify:user:","2022-07-08T10:00:00Z","pop,uk pop,indie soul,pop soul","0.565","0.242","2","-8.367","1","0.0318","0.762","0.0000093","0.285","0.237","81.657","4","","Atlantic Records UK","C © 2019 Warner Music UK Limited, P ℗ 2019 An Asylum Records UK release, a division of Atlantic Records UK; ℗ 2019 Warner Music UK Limited"
"spotify:track:2uhEKg8kIzpdvz4gyy6x8W","Only Love","spotify:artist:5schNIzWdI9gJ1QRK8SBnc","Ben Howard","spotify:album:57PgT4iuDurzlJnkYjrpce","Every Kingdom","spotify:artist:5schNIzWdI9gJ1QRK8SBnc","Ben Howard","2011-01-01","https://i.scdn.co/image/ab67616d0000b27325d10f813fd1114b2bb9e39a","1","5","249173","https://p.scdn.co/mp3-preview/06647b383876494f4ee517ace6575272bcdd8677?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","spotify:user:","2022-07-08T10:00:00Z","british singer-songwriter,folk-pop,indie folk,neo mellow,stomp and holler","0.545","0.485","8","-9.941","1","0.151","0.3","0.00137","0.119","0.341","80.401","4","","Universal-Island Records Ltd.","C © 2011 Ben Howard under exclusive licence to Universal Island Records, a division of Universal Music Operations ltd, P ℗ 2011 Ben Howard under exclusive licence to Universal Island Records, a division of Universal Music Operations ltd"
"spotify:track:6uZ2x1Z6DSpOGAlVlvuhif","Lay Me Down","spotify:artist:2wY79sveU1sp5g7SokKOiI","Sam Smith","spotify:album:7p7RFI5jtwYDknwhnQgmlp","In The Lonely Hour (Deluxe Edition)","spotify:artist:2wY79sveU1sp5g7SokKOiI","Sam Smith","2014-01-01","https://i.scdn.co/image/ab67616d0000b27360b7e435520b0426265ac26f","1","10","253208","","false","0","spotify:user:","2022-07-08T10:00:00Z","dance pop,pop,uk pop","0.422","0.338","4","-9.347","1","0.0485","0.759","0.0000206","0.108","0.159","121.764","4","","Universal Music Ltd.","C (C) 2014 Capitol Records Ltd., P (P) 2014 Capitol Records Ltd."
"spotify:track:0y675KDleCZEudjoeL1sQQ","Feelings","spotify:artist:5JZ7CnR6gTvEMKX4g70Amv","Lauv","spotify:album:1MFxXAGWNIuz0X1hS9VRiS","Feelings","spotify:artist:5JZ7CnR6gTvEMKX4g70Amv","Lauv","2019-09-19","https://i.scdn.co/image/ab67616d0000b27374a3d8eeb0895089f6138a31","1","1","189613","","false","0","spotify:user:","2022-07-08T10:00:00Z","dance pop,electropop,pop","0.694","0.466","9","-6.758","1","0.0384","0.0934","0","0.098","0.246","103.018","4","","Lauv","C 2019 Lauv, P 2019 Lauv"
"spotify:track:5ZT5UB1SNVMkfYiTvnliz4","I Believe in Us","spotify:artist:4SqTiwOEdYrNayaGMkc7ia","LÉON","spotify:album:1ilm51Vj9GmHghmlYQANOf","I Believe in Us","spotify:artist:4SqTiwOEdYrNayaGMkc7ia","LÉON","2017-09-15","https://i.scdn.co/image/ab67616d0000b27312e52de428b2eb9154149523","1","1","202146","","false","0","spotify:user:","2022-07-08T10:00:00Z","metropopolis,pop","0.555","0.423","0","-6.232","1","0.044","0.799","0","0.112","0.257","137.044","4","","Columbia","P (P) 2017 Columbia Records, a division of Sony Music Entertainment"
"spotify:track:5D386TwGGyXGLxgFCO30kX","Kaleidoscope Evening","spotify:artist:3V3OkC3z09nyxXgt87IPtH","Reuben Fleetwood","spotify:album:5am09sLNv7qC5QfPLC0KPG","Kaleidoscope Evening","spotify:artist:3V3OkC3z09nyxXgt87IPtH","Reuben Fleetwood","2021-10-29","https://i.scdn.co/image/ab67616d0000b273e76b1c6df3b135838d01e495","1","1","163866","https://p.scdn.co/mp3-preview/e458c8edf3d6f2d7fb6a182aaee58b3cf76a28aa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","spotify:user:","2022-07-08T10:00:00Z","","0.583","0.342","5","-10.848","0","0.0945","0.0199","0","0.105","0.335","82.146","4","","Sony Music Entertainment","P (P) 2021 Sony Music Entertainment NZ LTD"
"spotify:track:1rp1lRbL41qnlw354j8iTp","Please Keep Loving Me","spotify:artist:0B3N0ZINFWvizfa8bKiz4v","James TW","spotify:album:57nyAsOzQc642JTGwioDli","Please Keep Loving Me","spotify:artist:0B3N0ZINFWvizfa8bKiz4v","James TW","2017-07-28","https://i.scdn.co/image/ab67616d0000b273d05c95730aa1793b87eea3ea","1","1","195920","","false","0","spotify:user:","2022-07-08T10:00:00Z","neo mellow,pop,pop rock,uk pop","0.553","0.482","5","-8.426","1","0.0654","0.127","0.0000013","0.108","0.307","176.045","4","","Universal Music Group","C © 2017 Island Records, a division of UMG Recordings, Inc., P ℗ 2017 Island Records, a division of UMG Recordings, Inc."
"spotify:track:4l6boTiX3Erh3HYpKOa0D6","Lay By Me","spotify:artist:0x3PXj1WnuW7YsBxQK57xM","Ruben","spotify:album:6RZ6Kas2zRvJo0d6CZUfMZ","Lay By Me","spotify:artist:0x3PXj1WnuW7YsBxQK57xM","Ruben","2018-12-28","https://i.scdn.co/image/ab67616d0000b27309051ee0352749a05265ca98","1","1","170830","","false","0","spotify:user:","2022-07-08T10:00:00Z","norwegian pop,tropical house,uk pop","0.461","0.195","10","-7.301","1","0.0352","0.873","0","0.11","0.381","110.193","4","","Universal Music AS","C © 2018 Plexus, under exclusive license to Universal Music AS, Norway, P ℗ 2018 Plexus, under exclusive license to Universal Music AS, Norway"
"spotify:track:618v3huzqDQQBfMogznSb3","Fast Car - Acoustic","spotify:artist:1HBjj22wzbscIZ9sEb5dyf, spotify:artist:2zzpznMuhKlKlqh1ma7Sms","Jonas Blue, Dakota","spotify:album:6UcZPki3VoKEEQrI6nDON7","Fast Car (Acoustic)","spotify:artist:1HBjj22wzbscIZ9sEb5dyf","Jonas Blue","2016-02-01","https://i.scdn.co/image/ab67616d0000b273a1deaab1886a782df0f80d90","1","1","217864","https://p.scdn.co/mp3-preview/c32e0f30adab5cb41f03f8920431b8eaddc77eb1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","spotify:user:","2022-07-08T10:00:00Z","dance pop,edm,pop,pop dance,tropical house,uk dance,uk pop","0.475","0.237","9","-9.923","1","0.0342","0.865","0","0.0881","0.595","103.045","4","","Positiva","C © 2016 Universal Music Operations Limited, P A Positiva / Virgin EMI Records release; ℗ 2016 Universal Music Operations Limited"
"spotify:track:50PWlIBU7PlGGwzgN8TiFJ","Million Reasons","spotify:artist:1HY2Jd0NmPuamShAr6KMms","Lady Gaga","spotify:album:4JiY4JUvXdEA7UFIbiAyor","Joanne (Deluxe)","spotify:artist:1HY2Jd0NmPuamShAr6KMms","Lady Gaga","2016-10-21","https://i.scdn.co/image/ab67616d0000b273dd0b256c733c96b653ab5cde","1","7","205280","","false","0","spotify:user:","2022-07-08T10:00:00Z","art pop,dance pop,pop","0.668","0.449","0","-7.897","1","0.0451","0.477","0","0.107","0.154","129.889","4","","Universal Music Group","C © 2016 Interscope Records, P ℗ 2016 Interscope Records"
"spotify:track:4tEOsrXMgqMbBOGQ91FRvT","Beautiful","spotify:artist:5DVMoEqGsSj3jFCIR2inf8","Tony Michael","spotify:album:2gMRm8weTdryJsOJGxCpvi","Trill RNB","spotify:artist:5DVMoEqGsSj3jFCIR2inf8","Tony Michael","2019-06-07","https://i.scdn.co/image/ab67616d0000b2738b28a8d32ab0137e0cc481f9","1","6","222693","https://p.scdn.co/mp3-preview/daf577542884c9e6e76b8f54d362bcb2dd864952?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","spotify:user:","2022-07-08T10:00:00Z","","0.639","0.475","3","-10.005","0","0.149","0.534","0","0.0942","0.508","80.164","4","","TRILL RNB 2019","C TRILL RNB 2019, P TRILL RNB 2019"
"spotify:track:37R0bQOQj5a7DOqh1TGzvB","One Call Away","spotify:artist:6VuMaDnrHyPL1p4EHjYLi7","Charlie Puth","spotify:album:5Nwsra93UQYJ6xxcjcE10x","Nine Track Mind","spotify:artist:6VuMaDnrHyPL1p4EHjYLi7","Charlie Puth","2016-01-29","https://i.scdn.co/image/ab67616d0000b273633a2d775747bccfbcb17a45","1","1","194453","https://p.scdn.co/mp3-preview/8e6aa8f4eeef389ece3f0a173f7c2aad4d21e84d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","spotify:user:","2022-07-08T10:00:00Z","dance pop,pop,viral pop","0.667","0.613","1","-5.353","1","0.0344","0.403","0","0.115","0.47","91.024","4","","Artist Partner","C © 2016 Artist Partners for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company., P ℗ 2016 Artist Partners for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company."
"spotify:track:3XVBdLihbNbxUwZosxcGuJ","If I Ain't Got You","spotify:artist:3DiDSECUqqY1AuBP8qtaIa","Alicia Keys","spotify:album:6TqRKHLjDu5QZuC8u5Woij","The Diary Of Alicia Keys","spotify:artist:3DiDSECUqqY1AuBP8qtaIa","Alicia Keys","2003-12-02","https://i.scdn.co/image/ab67616d0000b27356ff19308ebeb48e2ba6094b","1","6","228706","https://p.scdn.co/mp3-preview/95a5bddd5c989e229caf575ef420cc45a0f2fc21?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","spotify:user:","2022-07-08T10:00:00Z","hip pop,neo soul,pop,r&b,urban contemporary","0.609","0.444","7","-9.129","1","0.106","0.603","0.00000686","0.104","0.166","118.402","3","","J Records","P (P) 2003 RCA/JIVE Label Group, a unit of Sony Music Entertainment"
"spotify:track:6oH2hy85hq65VeOvKbV0sB","Alone","spotify:artist:5Mq7iqCWBzofK39FBqblNc","Jessie Ware","spotify:album:26y7ljRX6nTvzBfMnQuioB","Alone","spotify:artist:5Mq7iqCWBzofK39FBqblNc","Jessie Ware","2017-09-14","https://i.scdn.co/image/ab67616d0000b2738dadb5d9c0de9a7294dde679","1","1","216866","","false","0","spotify:user:","2022-07-08T10:00:00Z","art pop,british soul,dance pop,electropop,neo soul,pop,pop soul,tropical house,uk pop","0.423","0.621","8","-7.357","1","0.064","0.36","0.00000113","0.183","0.176","115.321","5","","Universal Music Group","C © 2017 Universal Music Operations Limited, P An Island Records release; ℗ 2017 Universal Music Operations Limited"
"spotify:track:4XbQLaWyFkXTwPK33kxWQJ","I Was Made For Loving You","spotify:artist:1vSN1fsvrzpbttOYGsliDr, spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Tori Kelly, Ed Sheeran","spotify:album:30QwSnTFUhCGee32ng1tvL","Unbreakable Smile","spotify:artist:1vSN1fsvrzpbttOYGsliDr","Tori Kelly","2015-06-23","https://i.scdn.co/image/ab67616d0000b273f295b209cf0a7b7a906c781b","1","7","188939","","false","38","spotify:user:","2022-07-08T10:00:00Z","dance pop,pop,uk pop","0.374","0.344","2","-11.94","1","0.0304","0.355","0","0.0966","0.216","106.413","5","","Tori Kelly","C © 2015 Capitol Records & Schoolboy Records, P ℗ 2015 Capitol Records & Schoolboy Records"
"spotify:track:6QfS2wq5sSC1xAJCQsTSlj","Shallow - Radio Edit","spotify:artist:1HY2Jd0NmPuamShAr6KMms, spotify:artist:4VIvfOurcf0vuLRxLkGnIG","Lady Gaga, Bradley Cooper","spotify:album:3edjzMAVB9RYRd4UcZBchx","A Star Is Born Soundtrack (Without Dialogue)","spotify:artist:1HY2Jd0NmPuamShAr6KMms, spotify:artist:4VIvfOurcf0vuLRxLkGnIG","Lady Gaga, Bradley Cooper","2018-10-05","https://i.scdn.co/image/ab67616d0000b273b5d4b4ed17ec86c4b3944af2","1","6","217212","https://p.scdn.co/mp3-preview/3af3ff58032ab680749ddc70963dcaf640cf61b5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","spotify:user:","2022-07-08T10:00:00Z","art pop,dance pop,pop,hollywood","0.575","0.33","7","-6.557","1","0.031","0.416","0","0.0872","0.277","95.801","4","","A Star is Born OST","C © 2018 Interscope Records, Motion Picture Artwork © 2018 Warner Bros. Entertainment Inc. Motion Picture Photography © 2018 Warner Bros. Entertainment Inc. and Metro-Goldwyn-Mayer Inc.,, P This Compilation ℗ 2018 Interscope Records"
